surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Ag100,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.07192745,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-167.10515109,-102.4003605,-63.63286314,1000,500,1,1,true
Ag100,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.30576301,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-827.5233856,-759.06403021,-67.15359238,1000,500,1,1,true
Ag100,methane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.62950171,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag100_CH4/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH4/PBE,-114.78917687,-90.12407184,-24.03560332,1000,500,1,2,true
Ag100,methane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.70095937,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag100_CH4/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH4/PBE_D3,-127.13895576,-102.4003605,-24.03763589,1000,500,1,2,true
Ag100,methane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.05659736,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag100_CH4/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH4/r2scan,-785.10853074,-759.06403021,-24.98790317,1000,500,1,2,true
Ag100,methanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.77726027,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag100_methanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/PBE,-121.10990446,-90.12407184,-30.20857235,1000,500,1,2,true
Ag100,methanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.92340573,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag100_methanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/PBE_D3,-133.54739156,-102.4003605,-30.22362533,1000,500,1,2,true
Ag100,methanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.26692331,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag100_methanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/methanol/r2scan,-792.46748206,-759.06403021,-32.13652854,1000,500,1,2,true
Ag100,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.63252999,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-147.78450246,-90.12407184,-57.02790063,1000,500,1,1,true
Ag100,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.88109262,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-160.37475845,-102.4003605,-57.09330533,1000,500,1,1,true
Ag100,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.10443455,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-819.78025549,-759.06403021,-59.61179073,1000,500,1,1,true
Ag100,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.78799188,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-154.30086514,-90.12407184,-63.38880142,1000,500,1,1,true
Ag100,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.13401899,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-167.01646355,-102.4003605,-63.48208406,1000,500,1,1,true
Ag100,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.33693262,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-827.38442021,-759.06403021,-66.98345738,1000,500,1,1,true
Ag100,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.69306202,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-139.48469234,-90.12407184,-48.66755848,1000,500,1,1,true
Ag100,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.94567444,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-152.05390162,-102.4003605,-48.70786668,1000,500,1,1,true
Ag100,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.18493951,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Ag100_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-811.3118585,-759.06403021,-51.06288878,1000,500,1,1,true
Ag110,CH3,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.58261370,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CH3/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/PBE,-77.1205575,-57.34530434,-18.19263946,1000,500,1,1,true
Ag110,CH3,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.76284296,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CH3/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/PBE_D3,-84.0411128,-64.0841207,-18.19414914,1000,500,1,1,true
Ag110,CH3,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.79332203,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CH3/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CH3/r2scan,-523.70442793,-502.68023804,-19.23086786,1000,500,1,1,true
Ag110,CO,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.73656935,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CO/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/PBE,-72.86225606,-57.34530434,-14.78038237,1000,500,1,1,true
Ag110,CO,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.90907045,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CO/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/PBE_D3,-79.77358705,-64.0841207,-14.7803959,1000,500,1,1,true
Ag110,CO,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.07175432,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CO/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO/r2scan,-520.23206712,-502.68023804,-16.48007476,1000,500,1,1,true
Ag110,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.42126768,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-80.72676724,-57.34530434,-22.96019522,1000,500,1,1,true
Ag110,CO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.76861920,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_CO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-529.01785612,-502.68023804,-25.56899888,1000,500,1,1,true
Ag110,DME,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.83656161,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_DME/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/DME/r2scan,-552.65738892,-502.68023804,-49.14058927,1000,500,1,2,true
Ag110,H2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.35974760,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/PBE,-64.47168822,-57.34530434,-6.76663628,1000,500,1,1,true
Ag110,H2,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.41966007,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/PBE_D3,-71.27041787,-64.0841207,-6.7666371,1000,500,1,1,true
Ag110,H2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.65676206,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2/r2scan,-510.24057598,-502.68023804,-6.90357588,1000,500,1,1,true
Ag110,H2O,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.64391967,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2O/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE,-72.20699918,-57.34530434,-14.21777517,1000,500,1,1,true
Ag110,H2O,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.81882597,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2O/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/PBE_D3,-79.12083445,-64.0841207,-14.21788778,1000,500,1,1,true
Ag110,H2O,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.02071792,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2O/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2O/r2scan,-519.03337536,-502.68023804,-15.3324194,1000,500,1,1,true
Ag110,H2S,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.60920691,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2S/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2S/PBE,-69.15360594,-57.34530434,-11.19909469,1000,500,1,1,true
Ag110,H2S,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.92582197,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2S/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2S/PBE_D3,-76.20970918,-64.0841207,-11.19976651,1000,500,1,1,true
Ag110,H2S,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.99182063,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_H2S/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/H2S/r2scan,-518.89820977,-502.68023804,-15.2261511,1000,500,1,1,true
Ag110,N2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.39545281,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_N2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/N2/PBE,-74.36878206,-57.34530434,-16.62802491,1000,500,1,1,true
Ag110,N2,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.44962845,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_N2/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/N2/PBE_D3,-81.16178265,-64.0841207,-16.6280335,1000,500,1,1,true
Ag110,N2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.67151951,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_N2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/N2/r2scan,-521.54595151,-502.68023804,-18.19419396,1000,500,1,1,true
Ag110,NH3,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.82717215,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_NH3/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/NH3/PBE,-77.70767749,-57.34530434,-19.535201,1000,500,1,1,true
Ag110,NH3,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.99863707,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_NH3/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/NH3/PBE_D3,-84.61846092,-64.0841207,-19.53570315,1000,500,1,1,true
Ag110,NH3,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.20185371,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_NH3/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/NH3/r2scan,-524.40043909,-502.68023804,-20.51834734,1000,500,1,1,true
Ag110,NO,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.22027753,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_NO/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/NO/PBE,-70.51175572,-57.34530434,-11.94617385,1000,500,1,1,true
Ag110,NO,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.44597951,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_NO/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/NO/PBE_D3,-77.47628955,-64.0841207,-11.94618934,1000,500,1,1,true
Ag110,SO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.92398209,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_SO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/SO2/PBE,-75.31073438,-57.34530434,-17.04144795,1000,500,1,1,true
Ag110,SO2,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.38630873,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_SO2/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/SO2/PBE_D3,-82.51552107,-64.0841207,-17.04509164,1000,500,1,1,true
Ag110,SO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.59943125,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C0/Ag110_SO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/SO2/r2scan,-527.14023826,-502.68023804,-22.86056897,1000,500,1,1,true
Ag110,acetaldehyde,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.47597273,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_acetaldehyde/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/PBE,-96.93069294,-57.34530434,-39.10941587,1000,500,1,2,true
Ag110,acetaldehyde,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.74167078,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_acetaldehyde/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/PBE_D3,-103.96405648,-64.0841207,-39.138265,1000,500,1,2,true
Ag110,acetaldehyde,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.89961086,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_acetaldehyde/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetaldehyde/r2scan,-545.25462987,-502.68023804,-41.67478097,1000,500,1,2,true
Ag110,acetic_acid,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.08320116,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_acetic_acid/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/acetic_acid/r2scan,-554.11394254,-502.68023804,-50.35050334,1000,500,1,2,true
Ag110,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.41146521,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-98.25646345,-57.34530434,-40.4996939,1000,500,1,2,true
Ag110,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.59929504,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-105.20949152,-64.0841207,-40.52607578,1000,500,1,2,true
Ag110,ethane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.73212595,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-545.66803523,-502.68023804,-42.25567124,1000,500,1,2,true
Ag110,ethanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.28789584,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-199.94941614,-151.78557929,-46.87594101,1000,500,2,2,true
Ag110,ethanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.55336735,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-218.21608784,-169.73766293,-46.92505756,1000,500,2,2,true
Ag110,ethanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.23990229,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-1391.1334696,-1341.25813364,-49.63543367,1000,500,1,2,true
Ag110,ethene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.20498562,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-184.96123837,-151.78557929,-31.97067346,1000,500,2,3,true
Ag110,ethene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.49031599,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE_D3,-203.2106733,-169.73766293,-31.98269438,1000,500,2,3,true
Ag110,ethene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.17910253,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Ag110_ethene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-1374.98578231,-1341.25813364,-33.54854614,1000,500,1,3,true
Ag110,formaldehyde,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.50759535,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_formaldehyde/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formaldehyde/PBE,-79.98314092,-57.34530434,-22.13024123,1000,500,1,2,true
Ag110,formaldehyde,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.73299925,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_formaldehyde/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formaldehyde/PBE_D3,-86.95263154,-64.0841207,-22.13551159,1000,500,1,2,true
Ag110,formaldehyde,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.92338785,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Ag110_formaldehyde/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Ag110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/formaldehyde/r2scan,-527.47111234,-502.68023804,-23.86748645,1000,500,1,2,true
