surface,molecule,functional,mode,previous_eV,current_eV,change,current_status
Rh110,N2,r2scan,relaxed,-1.04,-0.73,updated,available
Rh110,N2,r2scan,SPE,,-0.64,newly_filled,available
Rh110,N2,beef_vdw,relaxed,-18.414,-0.747,updated,available
Rh110,N2,beef_vdw,SPE,,-0.729,newly_filled,available
Rh110,NH3,pbe,relaxed,-1.271,-1.025,updated,available
Rh110,NH3,pbe,SPE,,-0.921,newly_filled,available
Rh110,NH3,pbe_d3,relaxed,-1.589,-1.335,updated,available
Rh110,NH3,pbe_d3,SPE,,-1.19,newly_filled,available
Rh110,NH3,r2scan,relaxed,-1.268,-0.958,updated,available
Rh110,NH3,r2scan,SPE,,-0.842,newly_filled,available
Rh110,NH3,beef_vdw,relaxed,-18.626,-0.959,updated,available
Rh110,NH3,beef_vdw,SPE,,-0.917,newly_filled,available
Rh110,NO,pbe,relaxed,-3.416,-3.169,updated,available
Rh110,NO,pbe,SPE,,-3.089,newly_filled,available
Rh110,NO,pbe_d3,relaxed,-3.665,-3.412,updated,available
Rh110,NO,pbe_d3,SPE,,-3.3,newly_filled,available
Rh110,NO,beef_vdw,relaxed,-27.236,-9.569,updated,available; energy review
Rh110,NO,beef_vdw,SPE,,-9.519,newly_filled,available; energy review
Rh110,SO2,pbe,relaxed,-2.38,-2.134,updated,available
Rh110,SO2,pbe,SPE,,-2.056,newly_filled,available
Rh110,SO2,pbe_d3,relaxed,-2.931,-2.678,updated,available
Rh110,SO2,pbe_d3,SPE,,-2.568,newly_filled,available
Rh110,SO2,r2scan,relaxed,-2.539,-2.229,updated,available
Rh110,SO2,r2scan,SPE,,-2.118,newly_filled,available
Rh110,SO2,beef_vdw,relaxed,-19.833,-2.165,updated,available
Rh110,SO2,beef_vdw,SPE,,-2.106,newly_filled,available
Rh110,acetaldehyde,pbe,relaxed,-1.284,-1.038,updated,available
Rh110,acetaldehyde,pbe,SPE,-1.216,-0.97,updated,available
Rh110,acetaldehyde,pbe_d3,relaxed,-1.747,-1.494,updated,available
Rh110,acetaldehyde,pbe_d3,SPE,-1.687,-1.434,updated,available
Rh110,acetaldehyde,r2scan,relaxed,-1.471,-1.161,updated,available
Rh110,acetaldehyde,r2scan,SPE,-1.386,-1.076,updated,available
Rh110,acetaldehyde,beef_vdw,relaxed,-18.884,-1.217,updated,available
Rh110,acetaldehyde,beef_vdw,SPE,-18.795,-1.127,updated,available
Rh110,acetic_acid,r2scan,relaxed,-1.129,-0.819,updated,available
Rh110,acetic_acid,r2scan,SPE,-0.991,-0.681,updated,available
Rh110,acetic_acid,beef_vdw,relaxed,-18.536,-0.869,updated,available
Rh110,acetic_acid,beef_vdw,SPE,-18.495,-0.827,updated,available
Rh110,ethane,pbe,relaxed,-0.282,-0.036,updated,available
Rh110,ethane,pbe,SPE,-0.201,0.045,updated,available
Rh110,ethane,pbe_d3,relaxed,-0.604,-0.351,updated,available
Rh110,ethane,pbe_d3,SPE,-0.581,-0.328,updated,available
Rh110,ethane,r2scan,relaxed,-0.443,-0.133,updated,available
Rh110,ethane,r2scan,SPE,-0.365,-0.055,updated,available
Rh110,ethane,beef_vdw,relaxed,-18.005,-0.337,updated,available
Rh110,ethane,beef_vdw,SPE,-17.91,-0.243,updated,available
Rh110,ethanol,pbe,relaxed,-0.885,-0.639,updated,available
Rh110,ethanol,pbe,SPE,-0.758,-0.512,updated,available
Rh110,ethanol,pbe_d3,relaxed,-1.414,-1.161,updated,available
Rh110,ethanol,pbe_d3,SPE,-1.229,-0.976,updated,available
Rh110,ethanol,r2scan,relaxed,-0.983,-0.673,updated,available
Rh110,ethanol,r2scan,SPE,-0.86,-0.55,updated,available
Rh110,ethanol,beef_vdw,relaxed,-18.479,-0.812,updated,available
Rh110,ethanol,beef_vdw,SPE,-18.435,-0.768,updated,available
Rh110,ethene,pbe,relaxed,-1.47,-1.224,updated,available
Rh110,ethene,pbe,SPE,-1.412,-1.165,updated,available
Rh110,ethene,pbe_d3,relaxed,-1.878,-1.625,updated,available
Rh110,ethene,pbe_d3,SPE,-1.818,-1.565,updated,available
Rh110,ethene,r2scan,relaxed,-1.603,-1.294,updated,available
Rh110,ethene,r2scan,SPE,-1.502,-1.192,updated,available
Rh110,ethene,beef_vdw,relaxed,-19.003,-1.336,updated,available
Rh110,ethene,beef_vdw,SPE,-18.927,-1.259,updated,available
Rh110,formaldehyde,pbe,relaxed,-1.896,-1.65,updated,available
Rh110,formaldehyde,pbe,SPE,,-1.549,newly_filled,available
Rh110,formaldehyde,pbe_d3,relaxed,-2.289,-2.036,updated,available
Rh110,formaldehyde,pbe_d3,SPE,,-1.9,newly_filled,available
Rh110,formaldehyde,r2scan,relaxed,-2.092,-1.782,updated,available
Rh110,formaldehyde,r2scan,SPE,,-1.535,newly_filled,available
Rh110,formaldehyde,beef_vdw,relaxed,-19.146,-1.479,updated,available
Rh110,formaldehyde,beef_vdw,SPE,,-1.401,newly_filled,available
Rh110,formic_acid,pbe,relaxed,-1.047,-0.801,updated,available
Rh110,formic_acid,pbe,SPE,,-0.51,newly_filled,available
Rh110,formic_acid,pbe_d3,relaxed,-1.462,-1.209,updated,available
Rh110,formic_acid,pbe_d3,SPE,,-0.851,newly_filled,available
Rh110,formic_acid,r2scan,SPE,,-0.487,newly_filled,available
Rh110,formic_acid,beef_vdw,relaxed,-18.461,-0.794,updated,available
Rh110,formic_acid,beef_vdw,SPE,,-0.592,newly_filled,available
Rh110,methane,pbe,relaxed,-0.397,-0.151,updated,available
Rh110,methane,pbe,SPE,,-0.006,newly_filled,available
Rh110,methane,pbe_d3,relaxed,-0.708,-0.455,updated,available
Rh110,methane,pbe_d3,SPE,,-0.263,newly_filled,available
Rh110,methane,r2scan,relaxed,-0.425,-0.116,updated,available
Rh110,methane,r2scan,SPE,,0.008,newly_filled,available
Rh110,methane,beef_vdw,relaxed,-17.881,-0.213,updated,available
Rh110,methane,beef_vdw,SPE,,-0.094,newly_filled,available
Rh110,methanol,pbe,relaxed,-0.867,-0.621,updated,available
Rh110,methanol,pbe,SPE,-0.739,-0.493,updated,available
Rh110,methanol,pbe_d3,relaxed,-1.261,-1.008,updated,available
Rh110,methanol,pbe_d3,SPE,-1.087,-0.834,updated,available
Rh110,methanol,r2scan,relaxed,-0.92,-0.61,updated,available
Rh110,methanol,r2scan,SPE,-0.799,-0.489,updated,available
Rh110,methanol,beef_vdw,relaxed,-18.346,-0.679,updated,available
Rh110,methanol,beef_vdw,SPE,-18.298,-0.63,updated,available
Rh111,CH3,pbe,relaxed,-2.441,-1.754,updated,available
Rh111,CH3,pbe,SPE,-2.347,-1.66,updated,available
Rh111,CH3,pbe_d3,relaxed,-2.745,-2.011,updated,available
Rh111,CH3,pbe_d3,SPE,-2.401,-1.667,updated,available
Rh111,CH3,beef_vdw,relaxed,-48.817,-1.854,updated,available
Rh111,CH3,beef_vdw,SPE,-48.762,-1.8,updated,available
Rh111,CO,pbe,relaxed,-2.71,-2.024,updated,available
Rh111,CO,pbe,SPE,,-1.884,newly_filled,available
Rh111,CO,pbe_d3,relaxed,-2.98,-2.245,updated,available
Rh111,CO,pbe_d3,SPE,,-1.835,newly_filled,available
Rh111,CO,beef_vdw,relaxed,-48.892,-1.93,updated,available
Rh111,CO,beef_vdw,SPE,,-1.847,newly_filled,available
Rh111,CO2,pbe,relaxed,-0.71,-0.023,updated,available
Rh111,CO2,pbe,SPE,,0.12,newly_filled,available
Rh111,CO2,beef_vdw,relaxed,-47.228,-0.266,updated,available
Rh111,CO2,beef_vdw,SPE,,-0.196,newly_filled,available
Rh111,DME,pbe,relaxed,,-0.25,newly_filled,available
Rh111,DME,pbe,SPE,,-0.146,newly_filled,available
Rh111,DME,pbe_d3,relaxed,,-0.754,newly_filled,available
Rh111,DME,pbe_d3,SPE,,-0.407,newly_filled,available
Rh111,DME,r2scan,relaxed,-1.41,,withheld_unverified_or_incompatible,refs unverified
Rh111,DME,r2scan,SPE,-1.123,,withheld_unverified_or_incompatible,potential mismatch
Rh111,DME,beef_vdw,relaxed,-47.607,-0.645,updated,available
Rh111,DME,beef_vdw,SPE,-47.546,-0.584,updated,available
Rh111,H2O,pbe,relaxed,-1.031,-0.345,updated,available
Rh111,H2O,pbe,SPE,,-0.233,newly_filled,available
Rh111,H2O,pbe_d3,relaxed,-1.291,-0.556,updated,available
Rh111,H2O,pbe_d3,SPE,,-0.196,newly_filled,available
Rh111,H2O,beef_vdw,relaxed,-47.415,-0.453,updated,available
Rh111,H2O,beef_vdw,SPE,,-0.363,newly_filled,available
Rh111,H2S,pbe,relaxed,-1.472,-0.786,updated,available
Rh111,H2S,pbe,SPE,,-0.654,newly_filled,available
Rh111,H2S,pbe_d3,relaxed,-1.901,-1.166,updated,available
Rh111,H2S,pbe_d3,SPE,,-0.782,newly_filled,available
Rh111,H2S,beef_vdw,relaxed,-47.886,-0.924,updated,available
Rh111,H2S,beef_vdw,SPE,,-0.835,newly_filled,available
Rh111,N2,pbe,relaxed,-1.225,-0.539,updated,available
Rh111,N2,pbe,SPE,,-0.411,newly_filled,available
Rh111,N2,pbe_d3,relaxed,-1.512,-0.777,updated,available
Rh111,N2,pbe_d3,SPE,,-0.396,newly_filled,available
Rh111,N2,beef_vdw,relaxed,-47.533,-0.571,updated,available
Rh111,N2,beef_vdw,SPE,,-0.502,newly_filled,available
Rh111,NH3,pbe,relaxed,-1.602,-0.916,updated,available
Rh111,NH3,pbe,SPE,,-0.805,newly_filled,available
Rh111,NH3,pbe_d3,relaxed,-1.927,-1.192,updated,available
Rh111,NH3,pbe_d3,SPE,,-0.825,newly_filled,available
Rh111,NH3,beef_vdw,relaxed,-47.965,-1.003,updated,available
Rh111,NH3,beef_vdw,SPE,,-0.932,newly_filled,available
Rh111,NO,pbe,relaxed,-3.555,-2.868,updated,available
Rh111,NO,pbe,SPE,,-2.728,newly_filled,available
Rh111,NO,pbe_d3,relaxed,-3.836,-3.101,updated,available
Rh111,NO,pbe_d3,SPE,,-2.688,newly_filled,available
Rh111,NO,beef_vdw,relaxed,-56.402,-9.44,updated,available; energy review
Rh111,NO,beef_vdw,SPE,,-9.355,newly_filled,available; energy review
Rh111,SO2,pbe,relaxed,-2.195,-1.509,updated,available
Rh111,SO2,pbe,SPE,,-1.394,newly_filled,available
Rh111,SO2,pbe_d3,relaxed,-2.744,-2.01,updated,available
Rh111,SO2,pbe_d3,SPE,,-1.635,newly_filled,available
Rh111,SO2,beef_vdw,relaxed,-48.629,-1.667,updated,available
Rh111,SO2,beef_vdw,SPE,,-1.598,newly_filled,available
Rh111,acetaldehyde,pbe,relaxed,-1.004,-0.318,updated,available
Rh111,acetaldehyde,pbe,SPE,-0.887,-0.201,updated,available
Rh111,acetaldehyde,pbe_d3,relaxed,-1.447,-0.713,updated,available
Rh111,acetaldehyde,pbe_d3,SPE,-1.073,-0.338,updated,available
Rh111,acetaldehyde,r2scan,relaxed,-1.34,,withheld_unverified_or_incompatible,refs unverified
Rh111,acetaldehyde,r2scan,SPE,-1.107,,withheld_unverified_or_incompatible,potential mismatch
Rh111,acetaldehyde,beef_vdw,relaxed,-47.563,-0.601,updated,available
Rh111,acetaldehyde,beef_vdw,SPE,-47.483,-0.521,updated,available
Rh111,acetic_acid,r2scan,relaxed,-1.57,,withheld_unverified_or_incompatible,refs unverified
Rh111,acetic_acid,r2scan,SPE,-1.283,,withheld_unverified_or_incompatible,potential mismatch
Rh111,acetic_acid,beef_vdw,relaxed,-47.689,-0.727,updated,available
Rh111,acetic_acid,beef_vdw,SPE,-47.62,-0.658,updated,available
Rh111,ethane,pbe,relaxed,-0.702,-0.016,updated,available
Rh111,ethane,pbe,SPE,-0.527,0.16,updated,available
Rh111,ethane,pbe_d3,relaxed,-1.109,-0.374,updated,available
Rh111,ethane,pbe_d3,SPE,-0.733,0.002,updated,available
Rh111,ethane,r2scan,relaxed,-0.82,,withheld_unverified_or_incompatible,refs unverified
Rh111,ethane,r2scan,SPE,-0.687,,withheld_unverified_or_incompatible,potential mismatch
Rh111,ethane,beef_vdw,relaxed,-47.277,-0.315,updated,available
Rh111,ethane,beef_vdw,SPE,-47.164,-0.202,updated,available
Rh111,ethanol,pbe,relaxed,-1.047,-0.361,updated,available
Rh111,ethanol,pbe,SPE,-0.929,-0.243,updated,available
Rh111,ethanol,pbe_d3,relaxed,-1.58,-0.845,updated,available
Rh111,ethanol,pbe_d3,SPE,-1.205,-0.47,updated,available
Rh111,ethanol,r2scan,relaxed,-1.48,,withheld_unverified_or_incompatible,refs unverified
Rh111,ethanol,r2scan,SPE,-1.172,,withheld_unverified_or_incompatible,potential mismatch
Rh111,ethanol,beef_vdw,relaxed,-47.665,-0.703,updated,available
Rh111,ethanol,beef_vdw,SPE,-47.575,-0.613,updated,available
Rh111,ethene,pbe,relaxed,-1.603,-0.917,updated,available
Rh111,ethene,pbe,SPE,-1.453,-0.767,updated,available
Rh111,ethene,pbe_d3,relaxed,-2.062,-1.327,updated,available
Rh111,ethene,pbe_d3,SPE,-1.651,-0.916,updated,available
Rh111,ethene,r2scan,relaxed,-2.0,,withheld_unverified_or_incompatible,refs unverified
Rh111,ethene,r2scan,SPE,-1.7,,withheld_unverified_or_incompatible,potential mismatch
Rh111,ethene,beef_vdw,relaxed,-48.068,-1.106,updated,available
Rh111,ethene,beef_vdw,SPE,-47.942,-0.98,updated,available
Rh111,formaldehyde,pbe,relaxed,-1.554,-0.868,updated,available
Rh111,formaldehyde,pbe,SPE,,-0.555,newly_filled,available
Rh111,formaldehyde,pbe_d3,relaxed,-1.719,-0.985,updated,available
Rh111,formaldehyde,pbe_d3,SPE,,-0.607,newly_filled,available
Rh111,formaldehyde,beef_vdw,relaxed,-47.928,-0.966,updated,available
Rh111,formaldehyde,beef_vdw,SPE,,-0.694,newly_filled,available
Rh111,formic_acid,pbe,relaxed,-1.109,-0.423,updated,available
Rh111,formic_acid,pbe,SPE,,-0.286,newly_filled,available
Rh111,formic_acid,pbe_d3,relaxed,-1.515,-0.781,updated,available
Rh111,formic_acid,pbe_d3,SPE,,-0.38,newly_filled,available
Rh111,formic_acid,beef_vdw,relaxed,-47.597,-0.634,updated,available
Rh111,formic_acid,beef_vdw,SPE,,-0.521,newly_filled,available
Rh111,methane,pbe,relaxed,-0.655,0.031,updated,available
Rh111,methane,pbe,SPE,,0.122,newly_filled,available
Rh111,methane,pbe_d3,relaxed,-0.95,-0.216,updated,available
Rh111,methane,pbe_d3,SPE,,0.121,newly_filled,available
Rh111,methane,beef_vdw,relaxed,-47.166,-0.204,updated,available
Rh111,methane,beef_vdw,SPE,,-0.136,newly_filled,available
