functional,system,surface,molecule,source_dir,E_slab_mol,E_slab,E_mol,E_ads,status,note,convergence,publishable,complex_outcar,slab_outcar,molecule_outcar,E_ads_raw,complex_potentials,complex_composition,slab_potentials,slab_composition,molecule_potentials,molecule_composition
r2scan,C2H6_Pd110,Pd110,C2H6,dft_jobs,-1472.6629847,-534.90205054,-42.25569583,,slab_mismatch,"slab size mismatch: complex has 64 Pd, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pd110/r2scan/OUTCAR,vasp_slab/Pd110/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-895.5052383299999,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,C2H6_Pd111,Pd111,C2H6,dft_jobs,-1492.04162716,-1449.11649223,-42.25569583,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pd111/r2scan/OUTCAR,vasp_slab/Pd111/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-0.6694391000000124,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,C2H6_Pt100,Pt100,C2H6,dft_jobs,-3308.48681351,-1835.69135898,-42.25569583,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 36",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pt100/r2scan/OUTCAR,vasp_slab/Pt100/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-1430.5397587000002,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 2, ""H"": 6, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,C2H6_Pt110,Pt110,C2H6,dft_jobs,-3292.61531511,-1216.08630705,-42.25569583,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/C2H6_Pt110/r2scan/OUTCAR,vasp_slab/Pt110/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-2034.2733122300003,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 2, ""H"": 6, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,C2H6_Rh100,Rh100,C2H6,dft_jobs,-890.80800628,-847.91797961,-42.25569583,-0.634330839999997,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Rh100/r2scan/OUTCAR,vasp_slab/Rh100/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-0.634330839999997,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""Rh"": 36}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,C2H6_Rh110,Rh110,C2H6,dft_jobs,-600.71800987,-558.01919395,-42.25569583,-0.44312008999990127,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/C2H6_Rh110/r2scan/OUTCAR,vasp_slab/Rh110/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-0.44312008999990127,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""Rh"": 24}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,C2H6_Rh111,Rh111,C2H6,dft_jobs,-1559.96654957,-1516.88991315,-42.25569583,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/C2H6_Rh111/r2scan/OUTCAR,vasp_slab/Rh111/r2scan/OUTCAR,vasp_mol/C2H6/r2scan/OUTCAR,-0.820940590000113,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""Rh"": 64}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001""}","{""C"": 2, ""H"": 6}"
r2scan,CH3CH2OH_Ag100,Ag100,CH3CH2OH,dft_jobs,-1399.95491206,-759.06403021,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Ag, reference has 36",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Ag100/r2scan/OUTCAR,vasp_slab/Ag100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-591.2512892699999,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Ag110,Ag110,CH3CH2OH,dft_jobs,-1391.2235643,-502.68023804,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Ag, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Ag110/r2scan/OUTCAR,vasp_slab/Ag110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-838.90373368,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Ag111,Ag111,CH3CH2OH,dft_jobs,-1403.71052878,-1351.78284961,-49.63959258,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Ag111/r2scan/OUTCAR,vasp_slab/Ag111/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-2.2880865899999208,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Au100,Au100,CH3CH2OH,dft_jobs,-3270.78272143,-1812.10460465,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 36",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Au100/r2scan/OUTCAR,vasp_slab/Au100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-1409.0385242,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Au110,Au110,CH3CH2OH,dft_jobs,-3261.77244042,-1205.07970007,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Au, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Au110/r2scan/OUTCAR,vasp_slab/Au110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-2007.05314777,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 64, ""C"": 2, ""H"": 6, ""O"": 1}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Au111,Au111,CH3CH2OH,dft_jobs,,-3226.08924919,-49.63959258,,error,Missing or non-finite component energy,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Au111/r2scan/OUTCAR,vasp_slab/Au111/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,,"{""Au"": ""PAW_PBE Au 04Oct2007"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Au"": 36, ""C"": 2, ""H"": 6, ""O"": 1}","{""Au"": ""PAW_PBE Au 04Oct2007""}","{""Au"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Cu100,Cu100,CH3CH2OH,dft_jobs,-720.31510272,-670.31649401,-49.63959258,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Cu100/r2scan/OUTCAR,vasp_slab/Cu100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-0.35901612999998633,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""Cu"": 64, ""H"": 6, ""O"": 1}","{""Cu"": ""PAW_PBE Cu 22Jun2005""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Cu110,Cu110,CH3CH2OH,dft_jobs,-708.74578478,-248.0324956,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Cu, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Cu110/r2scan/OUTCAR,vasp_slab/Cu110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-411.0736966,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""Cu"": 64, ""H"": 6, ""O"": 1}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Cu111,Cu111,CH3CH2OH,dft_jobs,-725.31747717,-676.88050278,-49.63959258,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Cu111/r2scan/OUTCAR,vasp_slab/Cu111/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,1.2026181900000665,"{""C"": ""PAW_PBE C 08Apr2002"", ""Cu"": ""PAW_PBE Cu 22Jun2005"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""Cu"": 64, ""H"": 6, ""O"": 1}","{""Cu"": ""PAW_PBE Cu_pv 06Sep2000""}","{""Cu"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Ir100,Ir100,CH3CH2OH,dft_jobs,-1909.10780699,-1858.5238611,-49.63959258,,unconverged,See component convergence statuses,complex: converged; slab: unfinished; molecule: converged,false,dft_jobs/CH3CH2OH_Ir100/r2scan/OUTCAR,vasp_slab/Ir100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-0.9443533099999968,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""Ir"": 36, ""O"": 1}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Ir110,Ir110,CH3CH2OH,dft_jobs,-1279.19498832,-1228.67675167,-49.63959258,-0.878644070000064,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Ir110/r2scan/OUTCAR,vasp_slab/Ir110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-0.878644070000064,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""Ir"": 24, ""O"": 1}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Ir111,Ir111,CH3CH2OH,dft_jobs,-3370.92255436,-3320.68314209,-49.63959258,-0.5998196900002313,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Ir111/r2scan/OUTCAR,vasp_slab/Ir111/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-0.5998196900002313,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""Ir"": ""PAW_PBE Ir 06Sep2000"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""Ir"": 64, ""O"": 1}","{""Ir"": ""PAW_PBE Ir 06Sep2000""}","{""Ir"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Pd100,Pd100,CH3CH2OH,dft_jobs,-1494.31023132,-812.2261307,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Pd, reference has 36",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Pd100/r2scan/OUTCAR,vasp_slab/Pd100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-632.44450804,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Pd110,Pd110,CH3CH2OH,dft_jobs,-1480.56268349,-534.90205054,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Pd, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Pd110/r2scan/OUTCAR,vasp_slab/Pd110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-896.0210403699999,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Pd111,Pd111,CH3CH2OH,dft_jobs,-1499.84309945,-1449.11649223,-49.63959258,-1.0870146400000067,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Pd111/r2scan/OUTCAR,vasp_slab/Pd111/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-1.0870146400000067,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pd"": ""PAW_PBE Pd 04Jan2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Pd"": 64}","{""Pd"": ""PAW_PBE Pd_pv 28Jan2005""}","{""Pd"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Pt100,Pt100,CH3CH2OH,dft_jobs,-3316.35455221,-1835.69135898,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 36",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Pt100/r2scan/OUTCAR,vasp_slab/Pt100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-1431.02360065,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Pt110,Pt110,CH3CH2OH,dft_jobs,-3300.61482423,-1216.08630705,-49.63959258,,slab_mismatch,"slab size mismatch: complex has 64 Pt, reference has 24",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Pt110/r2scan/OUTCAR,vasp_slab/Pt110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-2034.8889246,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Pt"": ""PAW_PBE Pt 04Feb2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Pt"": 64}","{""Pt"": ""PAW_PBE Pt_pv 12Dec2005""}","{""Pt"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Rh100,Rh100,CH3CH2OH,dft_jobs,-898.62024145,-847.91797961,-49.63959258,-1.062669260000007,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Rh100/r2scan/OUTCAR,vasp_slab/Rh100/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-1.062669260000007,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Rh"": 36}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Rh110,Rh110,CH3CH2OH,dft_jobs,-608.64188469,-558.01919395,-49.63959258,-0.9830981599999404,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CH2OH_Rh110/r2scan/OUTCAR,vasp_slab/Rh110/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-0.9830981599999404,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Rh"": 24}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CH2OH_Rh111,Rh111,CH3CH2OH,dft_jobs,-1568.00860518,-1516.88991315,-49.63959258,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CH2OH_Rh111/r2scan/OUTCAR,vasp_slab/Rh111/r2scan/OUTCAR,vasp_mol/CH3CH2OH/r2scan/OUTCAR,-1.4790994499999215,"{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002"", ""Rh"": ""PAW_PBE Rh 04Feb2005""}","{""C"": 2, ""H"": 6, ""O"": 1, ""Rh"": 64}","{""Rh"": ""PAW_PBE Rh_pv 25Jan2005""}","{""Rh"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 6, ""O"": 1}"
r2scan,CH3CHO_Ag100,Ag100,CH3CHO,dft_jobs,-802.05470648,-759.06403021,-41.67478097,,unconverged,See component convergence statuses,complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CHO_Ag100/r2scan/OUTCAR,vasp_slab/Ag100/r2scan/OUTCAR,vasp_mol/CH3CHO/r2scan/OUTCAR,-1.315895299999994,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 36, ""C"": 2, ""H"": 4, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 36}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 4, ""O"": 1}"
r2scan,CH3CHO_Ag110,Ag110,CH3CHO,dft_jobs,-545.31137897,-502.68023804,-41.67478097,-0.9563599599999577,ok,,complex: converged; slab: converged; molecule: converged,true,dft_jobs/CH3CHO_Ag110/r2scan/OUTCAR,vasp_slab/Ag110/r2scan/OUTCAR,vasp_mol/CH3CHO/r2scan/OUTCAR,-0.9563599599999577,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 24, ""C"": 2, ""H"": 4, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 24}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 4, ""O"": 1}"
r2scan,CH3CHO_Ag111,Ag111,CH3CHO,dft_jobs,-803.83867948,-1351.78284961,-41.67478097,,slab_mismatch,"slab size mismatch: complex has 36 Ag, reference has 64",complex: unfinished; slab: converged; molecule: converged,false,dft_jobs/CH3CHO_Ag111/r2scan/OUTCAR,vasp_slab/Ag111/r2scan/OUTCAR,vasp_mol/CH3CHO/r2scan/OUTCAR,589.6189511000001,"{""Ag"": ""PAW_PBE Ag 02Apr2005"", ""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""Ag"": 36, ""C"": 2, ""H"": 4, ""O"": 1}","{""Ag"": ""PAW_PBE Ag_pv 09Dec2005""}","{""Ag"": 64}","{""C"": ""PAW_PBE C 08Apr2002"", ""H"": ""PAW_PBE H 15Jun2001"", ""O"": ""PAW_PBE O 08Apr2002""}","{""C"": 2, ""H"": 4, ""O"": 1}"
