surface,molecule,functional,E_ads_ML,E_ads_relaxed,E_ads_SPE,relaxed_status,SPE_status,completion_job_directory,relaxed_energy_review,SPE_energy_review,dft_contact_available,required_CONTCAR
Ag111,DME,beef_vdw,-0.2,-0.354,-0.345,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,H2,pbe,-0.23,,0.063,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,H2,pbe_d3,-0.23,,0.151,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,H2,r2scan,-0.23,,0.184,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,H2,beef_vdw,-0.23,,-0.034,no matching Perlmutter calculation,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,H2O,pbe,-0.45,-0.107,-0.053,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,H2O,pbe_d3,-0.45,-0.299,-0.053,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,H2O,r2scan,-0.45,,0.016,refs unverified,available,,False,False,True,
Ag111,H2O,beef_vdw,-0.45,-0.239,-0.202,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,H2S,pbe,-0.37,-0.107,-0.036,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,H2S,pbe_d3,-0.37,-0.429,-0.165,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,H2S,r2scan,-0.37,,0.004,slab_mismatch,available,,False,False,True,
Ag111,H2S,beef_vdw,-0.37,-0.295,-0.26,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,N2,pbe,-0.05,-0.007,0.028,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,N2,pbe_d3,-0.05,-0.071,0.127,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,N2,r2scan,-0.05,,0.158,refs unverified,available,,False,False,True,
Ag111,N2,beef_vdw,-0.05,-0.113,-0.111,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,NH3,pbe,-0.6,-0.279,-0.249,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,NH3,pbe_d3,-0.6,-0.519,-0.298,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,NH3,r2scan,-0.6,,-0.226,refs unverified,available,,False,False,True,
Ag111,NH3,beef_vdw,-0.6,-0.421,-0.417,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,NO,pbe,-0.54,-0.548,-0.495,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,NO,pbe_d3,-0.54,-0.746,-0.568,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,NO,r2scan,-0.54,,,refs unverified,reference_unavailable,,False,False,True,
Ag111,NO,beef_vdw,-0.54,-7.325,-7.284,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,True,True,True,
Ag111,O2,pbe,-0.09,,,refs unverified,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,O2,pbe_d3,-0.09,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,O2,r2scan,-0.09,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,O2,beef_vdw,-0.09,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Ag111,SO2,pbe,-0.28,-0.08,-0.004,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,SO2,pbe_d3,-0.28,-0.505,-0.272,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,SO2,r2scan,-0.28,,-0.07,slab_mismatch,available,,False,False,True,
Ag111,SO2,beef_vdw,-0.28,-0.367,-0.363,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,acetaldehyde,pbe,-0.41,-0.025,0.016,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,acetaldehyde,pbe_d3,-0.41,-0.267,-0.072,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,acetaldehyde,r2scan,-0.41,,0.042,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_f9365ca685/r2scan,False,False,True,
Ag111,acetaldehyde,beef_vdw,-0.41,-0.293,-0.281,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,acetic_acid,pbe,-0.47,,,slab_mismatch,reference_unavailable,,False,False,True,
Ag111,acetic_acid,pbe_d3,-0.47,,,slab_mismatch,reference_unavailable,,False,False,True,
Ag111,acetic_acid,r2scan,-0.47,,-0.107,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_f9365ca685/r2scan,False,False,True,
Ag111,acetic_acid,beef_vdw,-0.47,-0.413,-0.399,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,ethane,pbe,-0.27,,,refs unverified,potential mismatch,,False,False,True,
Ag111,ethane,pbe_d3,-0.27,,,refs unverified,potential mismatch,,False,False,True,
Ag111,ethane,r2scan,-0.27,,,refs unverified,potential mismatch,,False,False,True,
Ag111,ethane,beef_vdw,-0.27,,,potential_mismatch,potential mismatch,,False,False,True,
Ag111,ethanol,pbe,-0.38,,,refs unverified,potential mismatch,,False,False,True,
Ag111,ethanol,pbe_d3,-0.38,,,refs unverified,potential mismatch,,False,False,True,
Ag111,ethanol,r2scan,-0.38,,,refs unverified,potential mismatch,,False,False,True,
Ag111,ethanol,beef_vdw,-0.38,,,potential_mismatch,potential mismatch,,False,False,True,
Ag111,ethene,pbe,-0.17,-0.032,0.002,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,ethene,pbe_d3,-0.17,-0.375,-0.075,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,ethene,r2scan,-0.17,,0.061,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_f9365ca685/r2scan,False,False,True,
Ag111,ethene,beef_vdw,-0.17,-0.289,-0.284,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,formaldehyde,pbe,-0.26,-0.029,0.015,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,formaldehyde,pbe_d3,-0.26,-0.188,0.016,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,formaldehyde,r2scan,-0.26,,0.088,slab_mismatch,available,,False,False,True,
Ag111,formaldehyde,beef_vdw,-0.26,-0.227,-0.214,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,formate,pbe,-1.98,,-2.514,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_formate/singlepoint/beef_vdw/fully_relaxed/CONTCAR
Ag111,formate,pbe_d3,-1.98,,-2.682,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_formate/singlepoint/beef_vdw/fully_relaxed/CONTCAR
Ag111,formate,r2scan,-1.98,,-3.001,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_formate/singlepoint/beef_vdw/fully_relaxed/CONTCAR
Ag111,formate,beef_vdw,-1.98,,-2.904,no matching Perlmutter calculation,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag111_formate/singlepoint/beef_vdw/fully_relaxed/CONTCAR
Ag111,formic_acid,pbe,-0.34,-0.12,-0.081,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,formic_acid,pbe_d3,-0.34,-0.425,-0.185,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,formic_acid,r2scan,-0.34,,-0.048,refs unverified,available,,False,False,True,
Ag111,formic_acid,beef_vdw,-0.34,-0.356,-0.346,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,glycerol,pbe,-0.58,,-0.139,refs unverified,available,,False,False,True,
Ag111,glycerol,pbe_d3,-0.58,,-0.498,refs unverified,available,,False,False,True,
Ag111,glycerol,r2scan,-0.58,,-0.214,refs unverified,available,,False,False,True,
Ag111,glycerol,beef_vdw,-0.58,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,True,
Ag111,isopropanol,pbe,-0.41,,-0.065,refs unverified,available,,False,False,True,
Ag111,isopropanol,pbe_d3,-0.41,,-0.272,refs unverified,available,,False,False,True,
Ag111,isopropanol,r2scan,-0.41,,-0.072,refs unverified,available,,False,False,True,
Ag111,isopropanol,beef_vdw,-0.41,,-0.475,no matching Perlmutter calculation,available,,False,False,True,
Ag111,methane,pbe,-0.39,-0.011,0.027,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,methane,pbe_d3,-0.39,-0.151,0.039,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,methane,r2scan,-0.39,,0.123,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_f9365ca685/r2scan,False,False,True,
Ag111,methane,beef_vdw,-0.39,-0.194,-0.192,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,methanol,pbe,-0.33,-0.098,-0.068,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_61964c781c/pbe,False,False,True,
Ag111,methanol,pbe_d3,-0.33,-0.378,-0.136,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_71d4cd48c4/pbe_d3,False,False,True,
Ag111,methanol,r2scan,-0.33,,-0.046,refs unverified,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_f9365ca685/r2scan,False,False,True,
Ag111,methanol,beef_vdw,-0.33,-0.339,-0.331,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Ag111_35207ad13f/beef_vdw,False,False,True,
Ag111,propane,pbe,-0.28,,0.011,refs unverified,available,,False,False,True,
Ag111,propane,pbe_d3,-0.28,,-0.133,refs unverified,available,,False,False,True,
Ag111,propane,r2scan,-0.28,,0.078,refs unverified,available,,False,False,True,
Ag111,propane,beef_vdw,-0.28,,-0.367,no matching Perlmutter calculation,available,,False,False,True,
Ag111,propanol,pbe,-0.39,,,refs unverified,refs unverified,,False,False,True,
Ag111,propanol,pbe_d3,-0.39,,,refs unverified,refs unverified,,False,False,True,
Ag111,propanol,r2scan,-0.39,,,refs unverified,refs unverified,,False,False,True,
Ag111,propanol,beef_vdw,-0.39,,,no matching Perlmutter calculation,refs unverified,,False,False,True,
Ag111,propene,pbe,-0.18,,-0.01,refs unverified,available,,False,False,True,
Ag111,propene,pbe_d3,-0.18,,-0.128,refs unverified,available,,False,False,True,
Ag111,propene,r2scan,-0.18,,0.049,refs unverified,available,,False,False,True,
Ag111,propene,beef_vdw,-0.18,,-0.349,no matching Perlmutter calculation,available,,False,False,True,
Au111,CH3,pbe,-1.79,-1.279,-1.233,available,available,,False,False,True,
Au111,CH3,pbe_d3,-1.79,-1.48,-1.289,available,available,,False,False,True,
Au111,CH3,r2scan,-1.79,-1.196,-1.052,available,available,,False,False,True,
Au111,CH3,beef_vdw,-1.79,-1.409,-1.365,available,available,,False,False,True,
Au111,CO,pbe,-0.59,-0.127,-0.071,available,available,,False,False,True,
Au111,CO,pbe_d3,-0.59,-0.289,-0.074,available,available,,False,False,True,
Au111,CO,r2scan,-0.59,,0.046,refs unverified,available,,False,False,True,
Au111,CO,beef_vdw,-0.59,-0.042,0.022,available,available,,False,False,True,
Au111,CO2,pbe,-0.4,,,refs unverified,refs unverified,,False,False,True,
Au111,CO2,pbe_d3,-0.4,,,unconverged,reference_unavailable,,False,False,True,
Au111,CO2,r2scan,-0.4,,,refs unverified,refs unverified,,False,False,True,
Au111,CO2,beef_vdw,-0.4,,,unconverged,refs unverified,,False,False,True,
Au111,DME,pbe,-0.16,-0.046,0.07,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE,False,False,True,
Au111,DME,pbe_d3,-0.16,-0.481,0.057,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Au111,DME,r2scan,-0.16,,0.193,refs unverified,available,,False,False,True,
Au111,DME,beef_vdw,-0.16,-0.382,-0.375,available,available,,False,False,True,
Au111,H2,pbe,-0.24,,0.134,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,H2,pbe_d3,-0.24,,0.31,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,H2,r2scan,-0.24,,0.301,refs unverified,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,H2,beef_vdw,-0.24,,-0.062,no matching Perlmutter calculation,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_H2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,H2O,pbe,-0.51,-0.041,0.076,available,available,,False,False,True,
Au111,H2O,pbe_d3,-0.51,-0.301,0.155,available,available,,False,False,True,
Au111,H2O,r2scan,-0.51,,0.193,refs unverified,available,,False,False,True,
Au111,H2O,beef_vdw,-0.51,-0.175,-0.17,available,available,,False,False,True,
Au111,H2S,pbe,-0.41,-0.144,0.067,available,available,,False,False,True,
Au111,H2S,pbe_d3,-0.41,-0.54,-0.004,available,available,,False,False,True,
Au111,H2S,r2scan,-0.41,,0.155,slab_mismatch,available,,False,False,True,
Au111,H2S,beef_vdw,-0.41,-0.338,-0.269,available,available,,False,False,True,
Au111,N2,pbe,-0.09,-0.007,0.12,available,available,,False,False,True,
Au111,N2,pbe_d3,-0.09,-0.099,0.283,available,available,,False,False,True,
Au111,N2,r2scan,-0.09,,0.292,refs unverified,available,,False,False,True,
Au111,N2,beef_vdw,-0.09,-0.145,-0.138,available,available,,False,False,True,
Au111,NH3,pbe,-0.54,-0.057,0.06,available,available,,False,False,True,
Au111,NH3,pbe_d3,-0.54,-0.306,0.081,available,available,,False,False,True,
Au111,NH3,r2scan,-0.54,,0.164,refs unverified,available,,False,False,True,
Au111,NH3,beef_vdw,-0.54,-0.223,-0.216,available,available,,False,False,True,
Au111,NO,pbe,-0.68,-0.658,-0.577,available,available,,False,False,True,
Au111,NO,pbe_d3,-0.68,-0.861,-0.564,available,available,,False,False,True,
Au111,NO,r2scan,-0.68,,,refs unverified,reference_unavailable,,False,False,True,
Au111,NO,beef_vdw,-0.68,-7.431,-7.382,available; energy review,available; energy review,,True,True,True,
Au111,O2,pbe,-0.15,,,refs unverified,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,O2,pbe_d3,-0.15,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,O2,r2scan,-0.15,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,O2,beef_vdw,-0.15,,,no matching Perlmutter calculation,no matching Perlmutter calculation; check Kestrel sources,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Au111_O2/singlepoint/PBE/fully_relaxed/CONTCAR
Au111,SO2,pbe,-0.26,-0.054,0.055,available,available,,False,False,True,
Au111,SO2,pbe_d3,-0.26,-0.526,-0.039,available,available,,False,False,True,
Au111,SO2,r2scan,-0.26,,0.135,slab_mismatch,available,,False,False,True,
Au111,SO2,beef_vdw,-0.26,-0.401,-0.366,available,available,,False,False,True,
Au111,acetaldehyde,pbe,-0.27,-0.051,0.071,available,available,,False,False,True,
Au111,acetaldehyde,pbe_d3,-0.27,-0.396,0.015,available,available,,False,False,True,
Au111,acetaldehyde,r2scan,-0.27,,0.145,refs unverified,available,,False,False,True,
Au111,acetaldehyde,beef_vdw,-0.27,-0.366,-0.356,available,available,,False,False,True,
Au111,acetic_acid,pbe,-0.36,,,slab_mismatch,reference_unavailable,,False,False,True,
Au111,acetic_acid,pbe_d3,-0.36,,,slab_mismatch,reference_unavailable,,False,False,True,
Au111,acetic_acid,r2scan,-0.36,,0.045,refs unverified,available,,False,False,True,
Au111,acetic_acid,beef_vdw,-0.36,-0.418,-0.407,available,available,,False,False,True,
Au111,ethane,pbe,-0.24,-0.014,0.108,available,available,,False,False,True,
Au111,ethane,pbe_d3,-0.24,-0.287,0.067,available,available,,False,False,True,
Au111,ethane,r2scan,-0.24,,0.211,refs unverified,available,,False,False,True,
Au111,ethane,beef_vdw,-0.24,-0.316,-0.31,available,available,,False,False,True,
