surface,molecule,method,status,source_path,atom,label,element,metal_atom,metal_label,distance_A,contact_candidate
Pd111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/r2scan/CONTCAR,36,C1,C,31,Pd32,3.036033,False
Pd111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/r2scan/CONTCAR,40,H5,H,31,Pd32,4.122969,False
Pd111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/beef_vdw/CONTCAR,38,H3,H,31,Pd32,3.183913,False
Pd111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/beef_vdw/CONTCAR,39,H4,H,31,Pd32,3.286998,False
Pd111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/beef_vdw/CONTCAR,37,H2,H,31,Pd32,3.386582,False
Pd111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/beef_vdw/CONTCAR,36,C1,C,31,Pd32,3.484562,False
Pd111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/beef_vdw/CONTCAR,40,H5,H,31,Pd32,4.570466,False
Pd111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methanol_sevennet_omni.cif,37,O2,O,30,Pd31,2.265798,True
Pd111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methanol_sevennet_omni.cif,39,H4,H,30,Pd31,2.561697,False
Pd111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methanol_sevennet_omni.cif,40,H5,H,31,Pd32,2.809668,False
Pd111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methanol_sevennet_omni.cif,41,H6,H,33,Pd34,2.952433,False
Pd111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methanol_sevennet_omni.cif,36,C1,C,30,Pd31,3.194488,False
Pd111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methanol_sevennet_omni.cif,38,H3,H,30,Pd31,4.171325,False
Pd111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE/CONTCAR,37,O2,O,30,Pd31,2.403462,True
Pd111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE/CONTCAR,39,H4,H,30,Pd31,2.725461,False
Pd111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE/CONTCAR,40,H5,H,31,Pd32,2.916464,False
Pd111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE/CONTCAR,41,H6,H,33,Pd34,3.169143,False
Pd111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE/CONTCAR,36,C1,C,30,Pd31,3.332932,False
Pd111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE/CONTCAR,38,H3,H,30,Pd31,4.31801,False
Pd111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE_D3/CONTCAR,37,O2,O,30,Pd31,2.372873,True
Pd111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE_D3/CONTCAR,39,H4,H,30,Pd31,2.663784,False
Pd111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE_D3/CONTCAR,40,H5,H,31,Pd32,2.882518,False
Pd111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE_D3/CONTCAR,41,H6,H,33,Pd34,3.044196,False
Pd111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE_D3/CONTCAR,36,C1,C,30,Pd31,3.293586,False
Pd111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/PBE_D3/CONTCAR,38,H3,H,30,Pd31,4.282683,False
Pd111,methanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/r2scan/CONTCAR,37,O2,O,30,Pd31,2.311317,True
Pd111,methanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/r2scan/CONTCAR,39,H4,H,30,Pd31,2.632174,False
Pd111,methanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/r2scan/CONTCAR,40,H5,H,31,Pd32,2.856261,False
Pd111,methanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/r2scan/CONTCAR,41,H6,H,33,Pd34,3.026081,False
Pd111,methanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/r2scan/CONTCAR,36,C1,C,30,Pd31,3.244974,False
Pd111,methanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/r2scan/CONTCAR,38,H3,H,30,Pd31,4.219341,False
Pd111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/beef_vdw/CONTCAR,37,O2,O,30,Pd31,2.482275,True
Pd111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/beef_vdw/CONTCAR,39,H4,H,30,Pd31,2.819631,False
Pd111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/beef_vdw/CONTCAR,40,H5,H,31,Pd32,2.919417,False
Pd111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/beef_vdw/CONTCAR,41,H6,H,33,Pd34,3.150624,False
Pd111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/beef_vdw/CONTCAR,36,C1,C,30,Pd31,3.369042,False
Pd111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Pd111/beef_vdw/CONTCAR,38,H3,H,30,Pd31,4.364653,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,70,H7,H,54,Pd55,2.378458,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,73,H10,H,50,Pd51,2.457705,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,67,H4,H,53,Pd54,2.482969,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,72,H9,H,51,Pd52,2.551528,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,69,H6,H,58,Pd59,2.692251,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,65,C2,C,54,Pd55,3.024592,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,66,C3,C,54,Pd55,3.204026,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,64,C1,C,58,Pd59,3.25396,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,71,H8,H,54,Pd55,4.028432,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,74,H11,H,51,Pd52,4.118038,False
Pd111,propane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propane_5m.cif,68,H5,H,58,Pd59,4.149309,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,71,H8,H,53,Pd54,2.268744,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,68,H5,H,58,Pd59,2.451852,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,74,H11,H,58,Pd59,2.509193,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,75,H12,H,52,Pd53,2.510162,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,69,H6,H,54,Pd55,2.579281,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,64,C1,C,54,Pd55,3.096605,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,65,C2,C,53,Pd54,3.209167,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,67,O4,O,57,Pd58,3.349933,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,66,C3,C,53,Pd54,3.381699,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,72,H9,H,53,Pd54,3.954969,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,70,H7,H,59,Pd60,4.086719,False
Pd111,propanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propanol_5m.cif,73,H10,H,58,Pd59,4.151471,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,65,C2,C,59,Pd60,2.102057,True
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,66,C3,C,55,Pd56,2.151438,True
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,70,H7,H,59,Pd60,2.499285,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,71,H8,H,55,Pd56,2.50802,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,72,H9,H,55,Pd56,2.516097,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,67,H4,H,54,Pd55,2.701466,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,64,C1,C,59,Pd60,2.815014,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,68,H5,H,62,Pd63,2.834758,False
Pd111,propene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_propene_5m.cif,69,H6,H,59,Pd60,3.864425,False
Pt100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CH3_sevennet_omni.cif,36,C1,C,34,Pt35,2.048927,True
Pt100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CH3_sevennet_omni.cif,39,H4,H,34,Pt35,2.594498,False
Pt100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CH3_sevennet_omni.cif,38,H3,H,34,Pt35,2.598421,False
Pt100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CH3_sevennet_omni.cif,37,H2,H,34,Pt35,2.599876,False
Pt100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE/CONTCAR,36,C1,C,34,Pt35,2.059766,True
Pt100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE/CONTCAR,39,H4,H,34,Pt35,2.611194,False
Pt100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE/CONTCAR,37,H2,H,34,Pt35,2.611308,False
Pt100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE/CONTCAR,38,H3,H,34,Pt35,2.613241,False
Pt100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE_D3/CONTCAR,36,C1,C,34,Pt35,2.063592,True
Pt100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE_D3/CONTCAR,37,H2,H,34,Pt35,2.619473,False
Pt100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE_D3/CONTCAR,39,H4,H,34,Pt35,2.620183,False
Pt100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/PBE_D3/CONTCAR,38,H3,H,34,Pt35,2.622535,False
Pt100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/r2scan/CONTCAR,36,C1,C,34,Pt35,2.043898,True
Pt100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/r2scan/CONTCAR,37,H2,H,34,Pt35,2.596243,False
Pt100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/r2scan/CONTCAR,39,H4,H,34,Pt35,2.596712,False
Pt100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/r2scan/CONTCAR,38,H3,H,34,Pt35,2.598739,False
Pt100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/beef_vdw/CONTCAR,36,C1,C,34,Pt35,2.062054,True
Pt100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/beef_vdw/CONTCAR,37,H2,H,34,Pt35,2.608074,False
Pt100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/beef_vdw/CONTCAR,39,H4,H,34,Pt35,2.610901,False
Pt100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pt100/beef_vdw/CONTCAR,38,H3,H,34,Pt35,2.611116,False
Pt100,CO,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CO_sevennet_omni.cif,37,C2,C,35,Pt36,2.011656,True
Pt100,CO,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CO_sevennet_omni.cif,36,O1,O,35,Pt36,2.984554,False
Pt100,CO,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/PBE/CONTCAR,37,C2,C,35,Pt36,2.012595,True
Pt100,CO,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/PBE/CONTCAR,36,O1,O,35,Pt36,2.969761,False
Pt100,CO,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/PBE_D3/CONTCAR,37,C2,C,34,Pt35,2.010759,True
Pt100,CO,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/PBE_D3/CONTCAR,36,O1,O,35,Pt36,2.968668,False
Pt100,CO,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/r2scan/CONTCAR,37,C2,C,35,Pt36,2.003167,True
Pt100,CO,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/r2scan/CONTCAR,36,O1,O,35,Pt36,2.952938,False
Pt100,CO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/beef_vdw/CONTCAR,37,C2,C,35,Pt36,2.010364,True
Pt100,CO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pt100/beef_vdw/CONTCAR,36,O1,O,35,Pt36,2.968155,False
Pt100,CO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CO2_sevennet_omni.cif,66,O3,O,57,Pt58,3.369271,False
Pt100,CO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CO2_sevennet_omni.cif,64,O1,O,58,Pt59,3.397554,False
Pt100,CO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_CO2_sevennet_omni.cif,65,C2,C,58,Pt59,3.592171,False
Pt100,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/PBE/CONTCAR,65,O2,O,57,Pt58,3.374675,False
Pt100,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/PBE/CONTCAR,64,O1,O,58,Pt59,3.404839,False
Pt100,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/PBE/CONTCAR,66,C3,C,58,Pt59,3.62024,False
Pt100,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/PBE_D3/CONTCAR,65,O2,O,57,Pt58,3.265039,False
Pt100,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/PBE_D3/CONTCAR,64,O1,O,58,Pt59,3.280012,False
Pt100,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/PBE_D3/CONTCAR,66,C3,C,58,Pt59,3.506158,False
Pt100,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/r2scan/CONTCAR,65,O2,O,57,Pt58,3.378895,False
Pt100,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/r2scan/CONTCAR,64,O1,O,58,Pt59,3.407276,False
Pt100,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/r2scan/CONTCAR,66,C3,C,58,Pt59,3.621178,False
Pt100,CO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/beef_vdw/CONTCAR,65,O2,O,57,Pt58,3.308236,False
Pt100,CO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/beef_vdw/CONTCAR,64,O1,O,58,Pt59,3.337193,False
Pt100,CO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pt100/beef_vdw/CONTCAR,66,C3,C,58,Pt59,3.559875,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,37,O2,O,31,Pt32,2.321553,True
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,43,H8,H,32,Pt33,2.931296,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,41,H6,H,33,Pt34,3.056898,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,39,H4,H,30,Pt31,3.110211,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,44,H9,H,28,Pt29,3.154437,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,38,C3,C,31,Pt32,3.172235,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,36,C1,C,31,Pt32,3.207656,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,42,H7,H,31,Pt32,4.165863,False
Pt100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_DME_sevennet_omni.cif,40,H5,H,31,Pt32,4.18992,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,38,O3,O,31,Pt32,2.394712,True
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,43,H8,H,32,Pt33,3.102892,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,41,H6,H,33,Pt34,3.203062,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,39,H4,H,30,Pt31,3.286397,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,37,C2,C,31,Pt32,3.292508,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,36,C1,C,31,Pt32,3.30112,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,44,H9,H,28,Pt29,3.333115,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,42,H7,H,31,Pt32,4.269815,False
Pt100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE/CONTCAR,40,H5,H,31,Pt32,4.275747,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,38,O3,O,31,Pt32,2.377308,True
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,43,H8,H,32,Pt33,3.010596,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,41,H6,H,33,Pt34,3.125775,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,39,H4,H,30,Pt31,3.196614,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,37,C2,C,31,Pt32,3.236656,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,44,H9,H,28,Pt29,3.242256,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,36,C1,C,31,Pt32,3.270874,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,42,H7,H,31,Pt32,4.232424,False
Pt100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/PBE_D3/CONTCAR,40,H5,H,31,Pt32,4.257547,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,38,O3,O,31,Pt32,2.298479,True
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,43,H8,H,32,Pt33,2.995525,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,41,H6,H,33,Pt34,3.10873,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,37,C2,C,31,Pt32,3.173701,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,39,H4,H,30,Pt31,3.17993,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,36,C1,C,31,Pt32,3.20045,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,44,H9,H,28,Pt29,3.228625,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,42,H7,H,31,Pt32,4.152613,False
Pt100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/r2scan/CONTCAR,40,H5,H,31,Pt32,4.17173,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,38,O3,O,31,Pt32,2.529834,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,43,H8,H,32,Pt33,3.142795,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,41,H6,H,33,Pt34,3.242521,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,39,H4,H,30,Pt31,3.283912,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,44,H9,H,28,Pt29,3.326702,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,37,C2,C,31,Pt32,3.379579,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,36,C1,C,31,Pt32,3.387083,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,42,H7,H,31,Pt32,4.376954,False
Pt100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pt100/beef_vdw/CONTCAR,40,H5,H,31,Pt32,4.381817,False
Pt100,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_H2O_sevennet_omni.cif,36,O1,O,32,Pt33,2.304592,True
Pt100,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_H2O_sevennet_omni.cif,38,H3,H,32,Pt33,2.581218,False
Pt100,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pt100_H2O_sevennet_omni.cif,37,H2,H,32,Pt33,2.607516,False
Pt100,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pt100/PBE/CONTCAR,36,O1,O,32,Pt33,2.364425,True
